,Date,Station,Gates,Barrier_Hit,HCSS_Error,HCSS_Uncleared,Intrusion,Passage_Cancel,Tailgate
3386,2018-10-19,TNM,G06,0,0,0,7,37,20
3387,2018-10-19,TNM,G07,0,0,0,5,20,11
3388,2018-10-19,TNM,G08,0,0,0,12,32,13
3389,2018-10-19,TNM,G09,0,2,0,7,35,21
3390,2018-10-19,TPG,G01,0,1,0,10,64,24
3391,2018-10-19,TPG,G02,0,1,0,6,45,13
3392,2018-10-19,TPG,G03,0,0,0,1,20,6
3393,2018-10-19,TPG,G04,0,1,0,2,10,6
3394,2018-10-19,TPG,G05,0,2,0,2,12,4
3395,2018-10-19,TPG,G06,0,3,0,8,22,8
3396,2018-10-19,TPG,G07,0,0,0,12,38,19
3397,2018-10-19,TPG,G08,0,46,1,11,20,18
3398,2018-10-19,TPG,G09,0,3,1,7,27,7
3399,2018-10-19,TPG,G10,0,3,0,8,9,6
3400,2018-10-19,TPG,G11,0,0,0,0,0,0
3401,2018-10-19,TPG,G12,0,0,0,11,45,28
3402,2018-10-19,TPG,G13,0,1,0,7,24,3
3403,2018-10-19,TPG,G14,0,0,0,9,17,10
3404,2018-10-19,TPG,G15,0,1,0,4,34,9
3405,2018-10-19,TPG,G16,0,0,0,5,16,14
3406,2018-10-19,TPG,G17,2,0,0,10,24,21
3407,2018-10-19,TPG,G18,0,0,0,11,29,8
3408,2018-10-19,TPG,G19,1,0,0,7,12,35
3409,2018-10-19,TPG,G20,0,0,0,0,0,0
3410,2018-10-19,TPG,G21,0,0,0,3,10,21
3411,2018-10-19,TPG,G22,0,0,0,6,59,29
3412,2018-10-19,TPG,G23,0,0,0,0,0,0
3413,2018-10-19,TPG,G24,0,0,0,0,0,0
3414,2018-10-19,TPG,G25,0,0,0,0,0,0
3415,2018-10-19,WDL,G01,0,0,0,0,0,0
3416,2018-10-19,WDL,G02,0,0,0,6,37,17
3417,2018-10-19,WDL,G03,0,0,0,16,32,32
3418,2018-10-19,WDL,G04,0,0,0,5,77,43
3419,2018-10-19,WDL,G05,0,11,1,7,26,64
3420,2018-10-19,WDL,G06,0,0,0,6,68,48
3421,2018-10-19,WDL,G07,1,0,0,9,96,42
3422,2018-10-19,WDL,G08,1,0,0,8,78,42
3423,2018-10-19,WDL,G09,0,1,0,5,56,34
3424,2018-10-19,WDL,G10,0,90,0,6,73,36
3425,2018-10-19,WDL,G11,2,0,0,10,101,44
3426,2018-10-19,WDL,G12,0,1,0,18,53,55
3427,2018-10-19,WDL,G13,2,2,0,17,13,63
3428,2018-10-19,YCK,G01,0,1,0,14,13,38
3429,2018-10-19,YCK,G02,1,0,0,4,68,30
3430,2018-10-19,YCK,G03,0,0,0,4,40,9
3431,2018-10-19,YCK,G04,0,2,0,5,30,11
3432,2018-10-19,YCK,G05,0,0,0,0,0,0
3433,2018-10-19,YCK,G06,0,1,0,9,16,23
3434,2018-10-19,YCK,G07,0,0,0,9,17,19
3435,2018-10-19,YCK,G08,0,0,0,8,35,47
3436,2018-10-19,YCK,G09,0,0,0,6,51,16
3437,2018-10-19,YCK,G10,0,1,0,13,15,39
3438,2018-10-19,YIS,G01,2,1,0,5,86,35
3439,2018-10-19,YIS,G02,0,0,0,13,65,34
3440,2018-10-19,YIS,G03,1,10,1,1,72,29
3441,2018-10-19,YIS,G04,1,0,0,10,83,35
3442,2018-10-19,YIS,G05,0,0,0,16,13,56
3443,2018-10-19,YIS,G06,0,0,0,12,53,32
3444,2018-10-19,YIS,G07,0,0,0,4,44,17
3445,2018-10-19,YIS,G08,0,0,0,13,40,20
3446,2018-10-19,YIS,G09,0,0,0,0,0,0
3447,2018-10-19,YIS,G10,0,0,0,9,62,18
3448,2018-10-19,YIS,G11,0,0,0,11,59,40
3449,2018-10-19,YIS,G12,0,0,0,9,71,27
3450,2018-10-19,YIS,G13,0,0,0,1,16,24
3451,2018-10-19,YIS,G14,1,0,0,10,28,35
3452,2018-10-19,YWT,G01,0,0,0,14,21,57
3453,2018-10-19,YWT,G02,0,0,0,7,54,27
3454,2018-10-19,YWT,G03,0,0,0,11,63,31
3455,2018-10-19,YWT,G04,0,1,0,7,18,25
3456,2018-10-19,YWT,G05,0,0,0,7,36,30
3457,2018-10-19,YWT,G06,0,0,0,6,20,20
3458,2018-10-19,YWT,G07,0,0,0,7,183,14
3459,2018-10-19,YWT,G08,0,0,0,7,44,12
